Text,CB_Label
I hate to hear that... Please let me know if you have any issues with the return and I'll remedy... because I can :),0
I relate to that kind of thinking. I hate eating salads (but I eat them anyway) and I feel I'm justified to reward myself!,0
If the damn Vikings  would have won yesterday like the should have  this game wouldn't matter.,0
The libertarian case for gay marriage.  http://tinyurl.com/2f6xbm,0
that sucks.  gg was fantastic this week ,0
had to document it just incase i was going mad myself. and i don't even like cock. what are they trying to suggest?,0
fag face,0
I'll have to work on that one.  Ass clown is a solid contender.,0
damn I want some Frenchys... A 3 piece white with fries and cornbread.,0
" Instead of letting a couple of million people live for 60 years as ""prisoners"" and thereby indirectly nurturing the hate.",0
Scary? Yes. It's also really fucking cool. It reads like science fiction.,0
I also just got Emma as well. I've been a lit nerd too long not to have read Austen. I have shame regarding this.,0
here's some cock for u http://twitpic.com/rrvm,0
Actaully  after you sent that I had to sit down for dinner.  Hate to break it to you  but grandma said you had to leave.,0
They'd have had flying cars by 2015  too. I want my damn flying car  dammit.,0
It's pretty damn similar  that (bass?) guitar part  at least. I owe you something nice for this  btw.,0
Mosey is a whore for attention.,0
What's happening brotha? I'm good. Been a busy day getting ready for my big fat free bootcamp manana! How about you?,0
lol so much for one huge ass exp. btw did you publish anything official yet?,0
fat browser? tell me more! like gOS/CloudOS?,0
It is less that 2 feet from the front to back. 3.5 wide from left to right. SMALL ASS DESK,0
 i'm actually refreshing wil wheaton's blog right now to find out about his incredible announcement. i just can't help my inner nerd.,0
thanks  nerd.,0
damn  you beat me to that example. :) #journchat,0
Fuck that  this hot winter is awesome.,0
Yep  I hate paying taxes too and the more I make the more I pay  but it's part of life and not a waste of money.,0
"... that is funny... not two seconds ago  somebody walked by office and said ""I hate winter!""  LOL",0
Just another day  money to be made  got my hater blockers on for those haters who goin hate... Thats how im feeling today.,0
I just use the standard twitter site and it's tough.  :P  WOuld hate to find another addiction to go along with this one.,0
that's why hatemail is so hilarious!  i love hate mail!,0
people that want to make sure that you know that they HATE HATE HATE lolis,0
i love how every forum has someone fall over themself to make sure that everyone knows they hate lolis/moe/fansubs/mecha/yaoi,0
damn ... that sounds real appealing now. Maybe geothermal coupled with wind and solar ... tho maybe heat coils take too much power,0
@TheMadMat damn ... well then it was definitely worth a second mention. Sure looks good!,0
Did you see the Dick/Rich video yet?  http://tinyurl.com/697e3g,0
I wish I had a Christmas vacation.  Damn Facbook and its holiday perks!,0
I hate that I couldn't guess MJ  that songs an obvious classic. Guess I need to take some time and listen to the 70s groove.,0
I think they'd say fuck you right back lol.,0
I hate when you get stuck out in the cold wearing cons.,0
this should have ended months ago  sucks.,0
he said don't hate....,0
yeah. It's ugly! And their rebounding sucks!,0
i always fall on ice! It's my third time this winter! Ugh i hate snow sometimes.,0
GO pkzwrt's hommy Barry's ex-scharrel de lijst regelaares! (damn!),0
Sonic CD and the Lunar games... might also try to go for Third World War and Popful Mail if I absolutely lose my fucking mind.,0
hey praying for u man. I hate strep,0
"I didn't think about drinking every time she said ""maverick."" Damn. Could have done it every time she talked about energy  too.",0
Cool. I live in Seattle where the wind pretty much sucks (it's like San Diego  but Northier). So  I usually go to Hawaii 4 my fix,0
i heard traffic going to fart chips land!!! some crazy ass accident,0
stop being a pussy. you look hot.,0
"Uh  I don't really have a people preference. LA comes in last (hate the sprawl  lack of transportation  etc  it's not a ""city"").",0
yup  those are kick ass.  great job.,0
That sucks beans. What will give it the zest of life? The bite of beautiful fruit? Even the audacious appeal of deliciousness?,0
we lose perspective living around so many fit austinites. I freak every time im in htown b/c of all the public smokers.,0
damn... i was just thinking of a cablazo this morning.,0
Fight the good fight. I sympathize. I hate to update! And W P is goshzillions better than what I had!,0
hey umm.. talisa  even tho I don't give a rats ass bout this shit   | talisa  the damn monkey mail doesn't come on monday lol,0
imma be as nice as possible alrite. talisa how the fuck do I kno? do I watch da disney channel' ? uhh. . noo nigga lol,0
thats not cold. its 4 fucking degrees here with a wind chill of -5! thats damn cold!,0
damn  you twitter like crazy!,0
oh ok..so technically u dont need that specific class...ok cuz i was about to say 2010  wtf? not for some dick lmao,0
"I hate the iPhone censorship  as I use the words that are auto-corrected to ""shot"" and ""duck"" quite frequently.",0
That is a massive FAIL. (I am being facetious  here.) I hate low-calorie anything  & it shows. LOL,0
already looking at 5 shows so damn excited hope to do SPAC,0
Cool - I've arrived. It's about damn time too....Merry Christmas Doll!,0
saw that cunt thrown in,0
@jackienopants I an wistfull that it will happen soon..damn sick of being on my own...one more week an counting,0
Meant 60s vaguely-lived in one 1980-91  still connected somewhat. Would you live that way again? I hate too many mtgs!,0
It's 53 here and supposed to be 25 by noon. Talk about a drop in tempature. The wind was howling all night. I hate winter!,0
Did you just call your mum a cunt? :O,0
mega pig out foodie session for you today!,0
You mean GMail Contacts doesn't hate me personally? I'm relieved! (Though I don't get a Forbidden  it just keeps loading forever),0
BALLIN! on another note i hate nursing school why do i have to sit here and learn about the latest forms of birthcontrol wth!,0
Oh  I hate those things! Can you imagine if you were color blind  or dislexic (sp?).,0
Don't you hate that! BL is always on when I'm eating dinner and having my relax drink. Ugh!,0
U gave me ur insomnia Im drinkin mountain dew and blastin 50cent  I've lost my damn mind.,0
sadly i did have ideas stolen  more than once so now i'm a paranoid freak about it ... but I trust you  you like legos.,0
that gem fucking with santogold and kanye west is fucking sick! love it.,0
the man has talent and makes some damn good music. But he overrates himself sometimes.,0
dammit miller  that was from jes again...justin likes to auto log in on this damn crack site and i forget. doh!,0
...eatin' brownies like a retard! meah!,0
New Hampshire. They have receieved a reported 'metric ass ton' of snow. How's Detroit hanging in there?,0
That Cole lyric made me think of: I'm a kreep  I'm a loser You're so very special  I wish I was special. http://zi.ma/373a67,0
Well  it's @ElysiumGWJ 's turn. Noone takes @Certis seriously  and @Demiurge and @GWJRabbit get the hate mail all the time.,0
I hate milk! Egg nog sounds gross may b I'll try it this yr. U can mix it with Amaretto...that I may do.,0
& @VIChick: I feel as tho I spend every weekday waiting 4 the weekend. Then I spend the weekend dreading the damn work week.,0
Um...sorry  Yatty. HATE shopping this time of year. Do everything online. Good luck  though!,0
That would freak me out if all my cards suddenly stopped.,0
I hate it when they do that :3,0
ya. Luckly that hasn't happened in years. Sucks backing a semi just over half a mile.,0
CALIFORNICATION is about fucking  and how awesome it is to be David Duchovny and fuck hot young girls. Which is probably true.,0
broke freezing my ass off with -1 temps & ice lol.  Ross,0
Putting pants on sucks lol. Ross,0
Not 2 fuck up my life. Ross,0
I hope u had a kick ass day.  Ross,0
"The ""need work may have a piss test"" curse",0
man Im coming to Santos tonight  ya'll sound like having a funky good time on a snowy ass day let alone a good day Im there,0
http://twitpic.com/xn5j - I want to suck your hard cock ....untie you and cum all I over my  face over lord Saltan.,0
i'm just getting over my sickness. It sucks. Feel better.,0
I know...it sucks. Tomorrow night!,0
I know! To be fair he's been working on law school apps all day. I already hate law school and he hasn't even started yet! :),0
i kno u hate me but r u ok? Im always here for u if u need me.,0
during the week I'm more blk polo/cargo pants/white runners kinda guy. I pull out the nerd stuff for those who appreciate it.,0
tired as fuck and wish I was with you right now!,0
im jealous lol.  u better protect the penis at all times i dont care how cute YOU thought she was lol Hate hate hate,0
It's dry with fruit tones. Used to HATE anything but Clicquot before I tried Korbel Natural...,0
It is? I have been cybershopping for everything this year. I hate going into the store. Amazon.com is my retailer of choice. ;-),0
I mix the low fat vanilla w/ the toffee to save some calories.,0
When we played the Star Wars drinking game  Pat chose to drink whenever the robots acted gay. He was trashed 10 minutes in.,0
Dude  the Melodramatist would be a good stage name for an emo musician. Or a magician. I think you could do either! :-),0
yep. have some kind of infection in my foot. might be gout. sounds gross! hurts tho & i hate meds. make me sleepy! how you?,0
I hate moping. It's horrible. Mum makes me mop the kitchen floor sometimes and I always want to dieeeeeeeee.,0
yeah. the name didnt mean anything to them lol. i dun got death threats  hate mail. been blocked by people i dont even know lmao.,0
- There there *hugs* Nobody sucks in relationship. Maybe it's about timing and the people :) It's OK.,0
- Uh... Fail Whale? What Fail Whale? *whistling non-chalantly*,0
lmao  yea i know i hate it D:,0
figures...i hate when channels advertise for other channels...,0
gah. Hard to know which team to hate more. Usually the Bears  but maybe not this year.,0
